NULL,NULL,47244-1,6443-130,273,272
NULL,NULL,6462-129,256498-0,0,0
NULL,NULL,264472-130,45502-2,0,0
NULL,NULL,6462-129,45502-0,0,0
NULL,NULL,264472-130,45502-0,0,0
NULL,NULL,6462-130,45502-0,0,0
NULL,NULL,264296-128,256304-1,0,0
NULL,NULL,264270-130,5417-129,0,0
NULL,NULL,264598-129,256317-0,0,0
NULL,NULL,256632-0,264558-129,0,0
NULL,NULL,264661-129,256496-2,1,1
NULL,NULL,264599-128,47214-16,0,0
NULL,NULL,264270-128,256321-1,0,0
NULL,NULL,5421-128,256321-0,0,0
NULL,NULL,45353-2,264309-128,0,0
NULL,NULL,256704-0,6444-128,2,2
NULL,NULL,5397-128,5397-130,0,0
NULL,NULL,264599-129,5422-128,0,0
NULL,NULL,264599-130,5422-128,20,20
NULL,NULL,264661-128,5419-130,6,6
NULL,NULL,5397-130,264594-129,0,0
NULL,NULL,256632-1,5562-129,0,0
NULL,NULL,5419-128,5562-129,0,0
NULL,NULL,264270-128,5562-129,0,0
NULL,NULL,264661-129,5562-129,0,0
NULL,NULL,45439-0,5562-129,12,12
NULL,NULL,47353-2,5562-128,1,1
NULL,NULL,264270-128,5562-128,0,0
NULL,NULL,5419-129,5562-128,134,134
NULL,NULL,264273-130,6443-129,0,0
NULL,NULL,264472-128,6443-129,48,48
NULL,NULL,264472-130,6443-129,0,0
NULL,NULL,5421-130,264278-128,1,1
NULL,NULL,5419-128,45473-0,0,0
NULL,NULL,45439-0,264577-130,0,0
NULL,NULL,5562-129,264506-129,0,0
NULL,NULL,5419-130,264506-129,0,0
NULL,NULL,5419-129,264506-129,0,0
NULL,NULL,264599-129,47353-0,0,0
NULL,NULL,47353-2,47353-0,0,0
NULL,NULL,5422-128,47353-0,0,0
NULL,NULL,47353-1,47353-0,0,0
NULL,NULL,5562-130,47353-0,40,40
NULL,NULL,5422-130,47353-0,0,0
NULL,NULL,45439-0,47353-0,2,2
NULL,NULL,6435-128,264280-130,12,12
NULL,NULL,6435-128,264465-130,1,1
NULL,NULL,256704-2,264465-130,0,0
NULL,NULL,45353-0,6431-128,0,0
NULL,NULL,45463-1,269517-128,0,0
NULL,NULL,45439-2,二月-30,0,0
NULL,NULL,264270-130,277421-128,0,0
NULL,NULL,45463-1,5462-129,0,0
NULL,NULL,45439-0,6430-0,0,0
NULL,NULL,45439-0,45439-2,0,0
NULL,NULL,264598-128,256317-1,0,0
NULL,NULL,6462-130,47244-2,0,0
NULL,NULL,5419-129,264661-130,0,0
NULL,NULL,264661-129,264599-128,0,0
NULL,NULL,47353-1,277421-130,0,0
NULL,NULL,47353-1,277421-129,0,0
NULL,NULL,47353-1,264599-128,0,0
NULL,NULL,264472-130,5462-128,0,0
NULL,NULL,256704-2,239360-0,0,0
NULL,NULL,264273-128,264288-129,0,0
NULL,NULL,5397-130,5423-130,0,0
NULL,NULL,5562-129,45439-2,0,0
NULL,NULL,45436-2,6445-129,0,0
NULL,NULL,264472-128,47244-0,36,36
NULL,NULL,264598-130,256317-1,0,0
NULL,NULL,5421-130,5421-129,0,0
NULL,NULL,45436-0,6445-129,0,0
NULL,NULL,47244-1,47244-2,0,0
NULL,NULL,264296-128,47244-2,31,31
NULL,NULL,256632-1,45439-2,0,0
NULL,NULL,277403-128,5421-129,0,0
NULL,NULL,5421-129,256317-1,0,0
NULL,NULL,264661-130,256618-16,0,0
NULL,NULL,45454-1,264270-130,0,0
NULL,NULL,45454-0,45454-1,0,0
NULL,NULL,264296-129,5462-130,0,0
NULL,NULL,5562-130,264270-130,0,0
NULL,NULL,256632-2,47215-1,1,1
NULL,NULL,264270-130,5421-128,0,0
NULL,NULL,47353-1,45439-1,0,0
NULL,NULL,277347-129,239511-1,0,0
NULL,NULL,47353-0,45439-0,1,1
NULL,NULL,5419-130,264507-128,0,0
NULL,NULL,264270-128,45439-1,0,0
NULL,NULL,6435-128,264465-128,0,0
NULL,NULL,5419-128,5422-130,0,0
NULL,NULL,5422-129,5422-130,0,0
NULL,NULL,277347-128,239511-2,0,0
NULL,NULL,6462-129,256325-2,0,0
NULL,NULL,45439-2,264505-128,0,0
NULL,NULL,45454-0,264558-130,0,0
NULL,NULL,45439-0,256632-2,0,0
NULL,NULL,45439-0,5562-130,0,0
NULL,NULL,264598-129,256496-0,0,0
NULL,NULL,264598-128,45477-2,0,0
NULL,NULL,6462-130,264472-130,0,0
NULL,NULL,5422-130,264558-130,77,77
NULL,NULL,5422-130,256632-2,0,0
NULL,NULL,5562-130,264631-129,0,0
NULL,NULL,264661-128,264598-128,29,29
NULL,NULL,256632-2,47353-1,0,0
NULL,NULL,47353-1,264506-130,0,0
NULL,NULL,5422-128,47353-1,0,0
NULL,NULL,5562-129,256632-2,5,5
NULL,NULL,5562-129,264558-130,8,8
NULL,NULL,264273-129,264472-130,2,2
NULL,NULL,264598-130,45477-2,0,0
NULL,NULL,264598-130,256496-0,0,0
NULL,NULL,264472-129,264472-130,0,0
NULL,NULL,277403-130,256312-1,0,0
NULL,NULL,5561-129,256705-0,3,3
NULL,NULL,256632-0,264506-130,0,0
NULL,NULL,5422-129,264302-129,0,0
NULL,NULL,45436-1,256705-0,0,0
NULL,NULL,277347-128,256307-0,0,0
NULL,NULL,5421-129,256497-2,0,0
NULL,NULL,45439-1,47353-2,0,0
NULL,NULL,45439-0,264558-128,0,0
NULL,NULL,5421-128,264270-128,0,0
NULL,NULL,5421-128,5421-130,0,0
NULL,NULL,264598-128,264598-130,0,0
NULL,NULL,5397-128,47268-2,0,0
NULL,NULL,5419-129,264508-130,0,0
NULL,NULL,5562-128,264558-128,0,0
NULL,NULL,264661-128,5421-130,0,0
NULL,NULL,264270-129,264270-128,0,0
NULL,NULL,277347-129,5424-130,0,0
NULL,NULL,277347-130,5424-130,0,0
NULL,NULL,47353-0,5421-130,0,0
NULL,NULL,47353-0,264506-128,0,0
NULL,NULL,5397-130,5561-130,0,0
NULL,NULL,277403-130,256321-2,22,22
NULL,NULL,6435-128,264599-130,0,0
NULL,NULL,6435-128,277425-130,0,0
NULL,NULL,256632-0,264599-130,0,0
NULL,NULL,264273-130,264271-128,0,0
NULL,NULL,264273-130,264273-129,0,0
NULL,NULL,5422-129,264270-128,0,0
NULL,NULL,5422-129,264599-129,0,0
NULL,NULL,6435-130,6435-128,0,0
NULL,NULL,45436-1,45436-0,0,0
NULL,NULL,45353-2,264521-129,0,0
NULL,NULL,256632-1,264599-129,0,0
NULL,NULL,47265-2,47265-0,0,0
NULL,NULL,6462-129,264472-128,0,0
NULL,NULL,5421-129,264558-128,15,15
NULL,NULL,47244-2,47267-2,0,0
NULL,NULL,47244-2,264472-129,0,0
NULL,NULL,47220-0,6462-128,7,7
NULL,NULL,47244-0,264312-130,0,0
NULL,NULL,5397-128,47268-0,0,0
NULL,NULL,264296-129,256304-2,0,0
NULL,NULL,5422-130,5417-130,0,0
NULL,NULL,5419-129,256317-2,0,0
NULL,NULL,5562-130,264577-128,0,0
NULL,NULL,5562-128,5422-129,19,19
NULL,NULL,45353-1,5424-129,6,6
NULL,NULL,264270-129,256632-0,0,0
NULL,NULL,264270-129,5417-128,0,0
NULL,NULL,47353-1,264302-130,0,0
NULL,NULL,47353-1,256632-0,0,0
NULL,NULL,256704-2,264294-130,0,0
NULL,NULL,264273-128,264273-130,0,0
NULL,NULL,5422-128,5419-128,0,0
NULL,NULL,5397-130,269517-130,0,0
NULL,NULL,47353-2,5459-128,0,0
NULL,NULL,47353-2,264577-128,0,0
NULL,NULL,264599-129,5417-130,0,0
NULL,NULL,277403-130,5417-128,0,0
NULL,NULL,277403-130,5417-130,364,364
NULL,NULL,6435-128,264280-128,0,0
NULL,NULL,277347-128,5429-130,2,2
NULL,NULL,264296-128,45436-1,0,0
NULL,NULL,264296-128,6445-128,10,10
NULL,NULL,256632-1,256317-2,0,0
NULL,NULL,264661-130,5419-128,0,0
NULL,NULL,45439-2,47298-0,0,0
NULL,NULL,45454-0,277404-130,1,1
NULL,NULL,264598-128,45477-0,0,0
NULL,NULL,5397-128,256705-2,0,0
NULL,NULL,5397-128,5423-128,0,0
NULL,NULL,6462-130,256325-1,4,4
NULL,NULL,6439-130,6439-129,0,0
NULL,NULL,45353-0,277279-130,0,0
NULL,NULL,264472-130,6439-129,0,0
NULL,NULL,47265-1,47114-16,9,9
NULL,NULL,47265-1,47265-2,0,0
NULL,NULL,45436-2,5423-128,0,0
NULL,NULL,264472-128,45502-1,0,0
NULL,NULL,264598-130,45477-0,4,4
NULL,NULL,264472-129,47267-1,4,4
NULL,NULL,277403-130,277403-128,0,0
NULL,NULL,5561-128,5423-128,3,3
NULL,NULL,45436-0,5423-128,0,0
NULL,NULL,264273-130,47267-1,0,0
NULL,NULL,264273-130,6462-129,0,0
NULL,NULL,5419-128,264508-129,0,0
NULL,NULL,45436-1,5427-128,7,7
NULL,NULL,264296-130,264296-128,0,0
NULL,NULL,47265-2,47114-16,0,0
NULL,NULL,45463-0,264296-128,1,1
NULL,NULL,45439-2,256632-1,0,0
NULL,NULL,47244-2,47267-0,0,0
NULL,NULL,47244-2,6443-130,7,7
NULL,NULL,47244-2,264274-129,0,0
NULL,NULL,264270-128,45454-2,0,0
NULL,NULL,264270-130,45454-2,0,0
NULL,NULL,264296-128,45502-2,5,5
NULL,NULL,256704-1,47265-1,367,367
NULL,NULL,5419-128,256317-0,0,0
NULL,NULL,6435-128,256317-0,0,0
NULL,NULL,5562-128,264558-129,0,0
NULL,NULL,45454-0,264558-129,0,0
NULL,NULL,5561-128,5423-129,6,6
NULL,NULL,45436-2,256302-0,0,0
NULL,NULL,5419-128,256321-1,0,0
NULL,NULL,5419-130,256321-0,0,0
NULL,NULL,264598-128,256321-0,0,0
NULL,NULL,264296-128,5426-129,0,0
NULL,NULL,47220-0,45436-2,0,0
NULL,NULL,45436-1,45436-2,0,0
NULL,NULL,264599-129,45477-1,1,1
NULL,NULL,264661-130,5422-128,0,0
NULL,NULL,264599-128,5422-128,0,0
NULL,NULL,5422-129,5422-128,0,0
NULL,NULL,5419-128,5419-130,0,0
NULL,NULL,264598-130,5419-129,0,0
NULL,NULL,264598-128,5419-129,0,0
NULL,NULL,264661-130,5562-129,0,0
NULL,NULL,264661-129,5562-128,0,0
NULL,NULL,264661-130,264661-128,0,0
NULL,NULL,277347-130,5429-128,0,0
NULL,NULL,256704-1,239360-1,0,0
NULL,NULL,45463-0,45463-2,0,0
NULL,NULL,264296-130,45463-2,0,0
NULL,NULL,264472-128,264273-128,58,58
NULL,NULL,6439-130,264273-128,38,38
NULL,NULL,6439-128,264271-129,0,0
NULL,NULL,264273-128,264271-129,0,0
NULL,NULL,264599-129,45473-1,5,5
NULL,NULL,5419-129,45473-1,0,0
NULL,NULL,264598-130,45473-0,0,0
NULL,NULL,264296-128,269516-129,3,3
NULL,NULL,5561-129,277279-128,0,0
NULL,NULL,45439-1,264577-130,0,0
NULL,NULL,5562-128,264506-129,0,0
NULL,NULL,45439-0,264506-129,0,0
NULL,NULL,264599-128,47353-0,0,0
NULL,NULL,5421-130,47353-0,0,0
NULL,NULL,5562-128,47353-0,4,4
NULL,NULL,5562-128,264507-130,0,0
NULL,NULL,5562-130,264507-130,0,0
NULL,NULL,5422-130,264507-130,0,0
NULL,NULL,45353-1,6431-129,0,0
NULL,NULL,45353-1,277347-130,0,0
NULL,NULL,5421-130,277421-128,0,0
NULL,NULL,47353-1,277421-128,0,0
NULL,NULL,45463-0,5462-129,0,0
NULL,NULL,5419-129,256317-1,0,0
NULL,NULL,264661-128,264661-130,0,0
NULL,NULL,256632-2,5421-129,0,0
NULL,NULL,256632-2,45439-2,0,0
NULL,NULL,47220-2,5627-144,1,1
NULL,NULL,45353-1,277254-130,0,0
NULL,NULL,264270-129,45439-2,0,0
NULL,NULL,47353-1,264302-128,0,0
NULL,NULL,47353-1,5421-129,0,0
NULL,NULL,264472-130,47244-0,0,0
NULL,NULL,5422-128,264599-128,0,0
NULL,NULL,45436-2,47220-0,0,0
NULL,NULL,256704-0,264280-129,0,0
NULL,NULL,264599-130,5421-129,0,0
NULL,NULL,264273-129,47244-0,0,0
NULL,NULL,47353-2,45439-2,0,0
NULL,NULL,47220-1,47220-0,0,0
NULL,NULL,6462-128,47244-0,0,0
NULL,NULL,6462-128,256704-1,4,4
NULL,NULL,45436-0,47268-1,0,0
NULL,NULL,45436-0,5397-129,0,0
NULL,NULL,277347-128,5401-128,5,5
NULL,NULL,256704-1,264280-129,0,0
NULL,NULL,264599-128,5421-129,0,0
NULL,NULL,47244-2,264271-130,3,3
NULL,NULL,45439-1,45439-0,0,0
NULL,NULL,5421-128,264270-130,0,0
NULL,NULL,5562-130,5422-130,1,1
NULL,NULL,264661-129,256324-1,0,0
NULL,NULL,5419-130,5422-130,0,0
NULL,NULL,45454-2,47215-1,8,8
NULL,NULL,45436-2,264296-129,0,0
NULL,NULL,47353-2,45439-1,0,0
NULL,NULL,6435-128,264507-128,0,0
NULL,NULL,45436-1,5397-128,0,0
NULL,NULL,45463-0,5462-130,0,0
NULL,NULL,5421-128,47353-1,0,0
NULL,NULL,5422-130,264506-130,0,0
NULL,NULL,5419-129,264598-128,0,0
NULL,NULL,5562-128,264661-129,0,0
NULL,NULL,5562-128,47353-1,0,0
NULL,NULL,47353-1,264302-129,0,0
NULL,NULL,5419-130,5562-130,0,0
NULL,NULL,5419-130,264506-130,0,0
NULL,NULL,45454-2,264278-130,1,1
NULL,NULL,5562-129,264661-129,0,0
NULL,NULL,264472-128,264472-130,0,0
NULL,NULL,264598-130,264598-129,0,0
NULL,NULL,264472-129,47220-2,0,0
NULL,NULL,277403-129,45353-0,0,0
NULL,NULL,5419-128,264598-128,0,0
NULL,NULL,5422-129,264506-130,0,0
NULL,NULL,277347-128,45454-0,0,0
NULL,NULL,277403-128,45353-0,0,0
NULL,NULL,5421-129,264302-129,0,0
NULL,NULL,5421-129,264661-129,0,0
NULL,NULL,47244-0,264472-130,0,0
NULL,NULL,264598-128,6435-128,0,0
NULL,NULL,6462-130,256316-1,0,0
NULL,NULL,5422-130,264506-128,0,0
NULL,NULL,5419-129,256321-2,0,0
NULL,NULL,45353-1,264594-130,0,0
NULL,NULL,45353-1,264521-129,0,0
NULL,NULL,45353-0,277403-129,0,0
NULL,NULL,264270-130,256321-2,0,0
NULL,NULL,47353-1,264506-128,0,0
NULL,NULL,256704-2,264508-130,0,0
NULL,NULL,264273-128,6462-128,1,1
NULL,NULL,264273-128,264273-129,0,0
NULL,NULL,5419-130,45473-2,0,0
NULL,NULL,5419-130,264506-128,0,0
NULL,NULL,5397-130,264594-130,0,0
NULL,NULL,5562-129,264599-129,0,0
NULL,NULL,45463-2,256304-0,0,0
NULL,NULL,256704-0,6462-128,2,2
NULL,NULL,264599-130,5421-130,0,0
NULL,NULL,264599-130,6433-129,0,0
NULL,NULL,47265-0,6462-128,26,26
NULL,NULL,264273-129,264472-129,41,41
NULL,NULL,264598-130,256324-2,1,1
NULL,NULL,264599-129,45473-2,11,11
NULL,NULL,5561-129,5424-128,0,0
NULL,NULL,5561-130,5424-128,2,2
NULL,NULL,256632-0,5459-129,1,1
NULL,NULL,5419-128,256321-2,0,0
NULL,NULL,277347-128,5424-130,0,0
NULL,NULL,264296-128,45436-0,0,0
NULL,NULL,45353-2,264594-130,0,0
NULL,NULL,277403-128,277403-129,0,0
NULL,NULL,6462-129,47220-1,24,24
NULL,NULL,6462-129,47265-0,0,0
NULL,NULL,45463-0,45436-0,0,0
NULL,NULL,256704-1,6443-128,0,0
NULL,NULL,256704-1,256704-0,0,0
NULL,NULL,264599-128,47353-2,0,0
NULL,NULL,5421-129,256321-2,0,0
NULL,NULL,264661-130,264599-129,0,0
NULL,NULL,47244-2,6443-128,0,0
NULL,NULL,47244-2,264312-129,0,0
NULL,NULL,5397-129,45436-0,0,0
NULL,NULL,5397-129,264509-128,0,0
NULL,NULL,5397-129,264510-129,0,0
NULL,NULL,5397-129,264510-130,0,0
NULL,NULL,45439-1,264302-130,0,0
NULL,NULL,45439-0,47298-0,0,0
NULL,NULL,5422-130,256317-2,9,9
NULL,NULL,5562-130,5419-128,0,0
NULL,NULL,5562-128,264577-128,0,0
NULL,NULL,264661-128,5422-129,0,0
NULL,NULL,6435-129,277425-129,0,0
NULL,NULL,45353-0,256493-1,0,0
NULL,NULL,45463-1,269517-130,0,0
NULL,NULL,47353-1,264577-128,0,0
NULL,NULL,47353-1,264314-130,0,0
NULL,NULL,47353-1,5422-129,0,0
NULL,NULL,47353-0,5422-129,0,0
NULL,NULL,47353-0,264314-130,0,0
NULL,NULL,264270-128,256317-2,27,27
NULL,NULL,5421-130,256317-2,1,1
NULL,NULL,264599-129,256632-0,0,0
NULL,NULL,45436-0,45436-1,0,0
NULL,NULL,256632-0,5417-130,0,0
NULL,NULL,5422-129,5419-128,0,0
NULL,NULL,47244-1,264273-130,36,36
NULL,NULL,264296-130,47244-1,0,0
NULL,NULL,256632-1,256632-0,0,0
NULL,NULL,277403-128,264278-129,0,0
NULL,NULL,47244-2,47244-1,0,0
NULL,NULL,45454-1,277404-130,0,0
NULL,NULL,45454-1,47215-0,0,0
NULL,NULL,5421-128,256632-1,0,0
NULL,NULL,6439-130,6439-128,0,0
NULL,NULL,45353-1,45353-2,0,0
NULL,NULL,45353-0,45353-2,0,0
NULL,NULL,45463-1,269516-128,0,0
NULL,NULL,45463-1,264296-130,0,0
NULL,NULL,47353-1,264314-128,0,0
NULL,NULL,277347-129,256307-2,0,0
NULL,NULL,256704-2,264508-129,0,0
NULL,NULL,47265-1,6462-129,6,6
NULL,NULL,264273-128,6443-130,4,4
NULL,NULL,5397-130,277279-130,0,0
NULL,NULL,45436-2,5427-128,0,0
NULL,NULL,45436-2,264296-130,0,0
NULL,NULL,45463-2,45463-0,0,0
NULL,NULL,256704-0,264274-129,0,0
NULL,NULL,256704-0,264274-130,0,0
NULL,NULL,256704-0,264312-128,0,0
NULL,NULL,264599-129,45477-0,2,2
NULL,NULL,5561-129,256705-2,0,0
NULL,NULL,277403-129,277347-128,0,0
NULL,NULL,6462-128,264296-130,0,0
NULL,NULL,45436-0,264296-128,0,0
NULL,NULL,45436-1,264296-128,0,0
NULL,NULL,277347-128,256493-0,0,0
NULL,NULL,264296-128,264296-130,0,0
NULL,NULL,45353-2,277279-130,0,0
NULL,NULL,47244-2,264311-130,0,0
NULL,NULL,47220-0,264296-130,0,0
NULL,NULL,256704-0,256704-2,0,0
NULL,NULL,277347-129,45454-2,0,0
NULL,NULL,45454-0,45454-2,0,0
NULL,NULL,45454-1,45454-2,0,0
NULL,NULL,277403-130,256312-2,11,11
NULL,NULL,264472-128,45502-0,8,8
NULL,NULL,45463-2,256304-1,0,0
NULL,NULL,45463-1,256304-1,0,0
NULL,NULL,6462-128,47265-1,6,6
NULL,NULL,47265-0,47265-1,0,0
NULL,NULL,5422-129,5417-129,0,0
NULL,NULL,5421-129,256317-0,0,0
NULL,NULL,256632-1,256317-0,0,0
NULL,NULL,5419-130,256317-0,0,0
NULL,NULL,264270-129,256317-0,0,0
NULL,NULL,5421-128,256317-0,0,0
NULL,NULL,5422-129,264558-129,0,0
NULL,NULL,45463-1,5425-129,0,0
NULL,NULL,5421-129,256321-1,0,0
NULL,NULL,5421-129,256321-0,0,0
NULL,NULL,5419-128,256321-0,0,0
NULL,NULL,264598-129,256321-0,0,0
NULL,NULL,5397-129,45436-2,63,63
NULL,NULL,45436-0,45436-2,0,0
NULL,NULL,45463-2,45436-2,1,1
NULL,NULL,264598-128,45477-1,0,0
NULL,NULL,256704-2,6444-128,0,0
NULL,NULL,5419-128,5422-128,0,0
NULL,NULL,264270-128,5422-128,0,0
NULL,NULL,5419-130,5422-128,0,0
NULL,NULL,264599-129,5419-129,13,13
NULL,NULL,5397-129,264594-129,0,0
NULL,NULL,45436-2,264594-129,0,0
NULL,NULL,5397-128,264594-129,0,0
NULL,NULL,47353-1,5562-129,0,0
NULL,NULL,256632-2,5562-129,2,2
NULL,NULL,5421-128,5562-129,16,16
NULL,NULL,5421-128,5562-128,0,0
NULL,NULL,264472-129,6443-129,0,0
NULL,NULL,5419-128,264661-128,0,0
NULL,NULL,264598-130,264661-128,0,0
NULL,NULL,5419-129,264661-128,0,0
NULL,NULL,256632-0,264278-128,1,1
NULL,NULL,45436-2,45463-2,1,1
NULL,NULL,45436-0,6445-130,0,0
NULL,NULL,6439-128,264273-128,0,0
NULL,NULL,264472-130,264273-128,0,0
NULL,NULL,264599-129,45473-0,0,0
NULL,NULL,264598-128,45473-0,0,0
NULL,NULL,45439-2,264270-129,0,0
NULL,NULL,5421-130,264270-129,0,0
NULL,NULL,45454-2,264270-129,11,11
NULL,NULL,45439-0,264270-129,0,0
NULL,NULL,45454-0,264270-129,0,0
NULL,NULL,264296-130,269516-129,0,0
NULL,NULL,45439-2,264577-129,0,0
NULL,NULL,5421-130,264577-129,0,0
NULL,NULL,5422-130,264577-129,0,0
NULL,NULL,5421-128,264577-129,0,0
NULL,NULL,45439-0,264577-129,0,0
NULL,NULL,45439-1,264577-129,0,0
NULL,NULL,5422-130,264506-129,0,0
NULL,NULL,45439-2,5459-130,0,0
NULL,NULL,45439-1,5459-130,0,0
NULL,NULL,5562-129,47353-0,77,77
NULL,NULL,5422-129,264507-130,5,5
NULL,NULL,277347-128,277347-129,0,0
NULL,NULL,277347-128,277347-130,0,0
NULL,NULL,45454-1,277347-130,0,0
NULL,NULL,47353-1,269519-130,0,0
NULL,NULL,45454-0,277404-128,0,0
NULL,NULL,45439-0,277421-128,2,2
NULL,NULL,5421-128,264302-128,0,0
NULL,NULL,5397-128,47268-1,0,0
NULL,NULL,5419-129,264507-129,0,0
NULL,NULL,264661-129,256317-1,5,5
NULL,NULL,264661-128,256317-1,0,0
NULL,NULL,264661-128,5421-129,0,0
NULL,NULL,6435-129,264280-129,2,2
NULL,NULL,264270-130,45439-2,1,1
NULL,NULL,264472-130,264271-130,0,0
NULL,NULL,45436-2,256302-1,0,0
NULL,NULL,256632-0,256317-1,0,0
NULL,NULL,5419-128,256317-1,0,0
NULL,NULL,45353-2,277254-128,0,0
NULL,NULL,256632-1,256317-1,0,0
NULL,NULL,5397-129,47268-1,0,0
NULL,NULL,6462-130,264296-129,0,0
NULL,NULL,5419-129,5422-130,1,1
NULL,NULL,264661-128,5421-128,0,0
NULL,NULL,256632-2,45439-0,0,0
NULL,NULL,6435-129,264508-128,0,0
NULL,NULL,47353-1,5421-128,0,0
NULL,NULL,277347-129,239511-2,0,0
NULL,NULL,264599-130,5421-128,0,0
NULL,NULL,264598-130,256497-0,0,0
NULL,NULL,5421-130,47215-1,0,0
NULL,NULL,5561-129,5397-128,414,414
NULL,NULL,45436-0,45463-1,0,0
NULL,NULL,264296-128,269516-130,0,0
NULL,NULL,256632-1,45439-1,1,1
NULL,NULL,277403-128,256495-2,0,0
NULL,NULL,45463-0,269516-130,0,0
NULL,NULL,45454-1,277404-129,0,0
NULL,NULL,45439-0,一月-30,0,0
NULL,NULL,5397-128,277279-129,0,0
NULL,NULL,6462-130,47220-2,0,0
NULL,NULL,264296-129,5426-130,0,0
NULL,NULL,5419-129,264598-129,0,0
NULL,NULL,45353-1,264521-128,0,0
NULL,NULL,264270-130,256632-2,16,16
NULL,NULL,47353-1,264631-129,0,0
NULL,NULL,277347-129,5429-129,20,20
NULL,NULL,47353-0,47353-1,0,0
NULL,NULL,5422-128,264661-129,0,0
NULL,NULL,45454-2,264558-130,0,0
NULL,NULL,5397-130,277279-129,0,0
NULL,NULL,45436-2,256705-0,0,0
NULL,NULL,264270-128,45454-0,0,0
NULL,NULL,47265-0,5432-128,0,0
NULL,NULL,47353-2,5562-130,0,0
NULL,NULL,264598-130,264661-129,0,0
NULL,NULL,45353-2,45353-1,0,0
NULL,NULL,45353-2,277279-129,0,0
NULL,NULL,256632-1,264558-130,0,0
NULL,NULL,45454-0,264270-128,1,1
NULL,NULL,45439-1,264270-128,0,0
NULL,NULL,5397-128,45436-0,0,0
NULL,NULL,6462-130,6462-128,0,0
NULL,NULL,264296-129,6462-128,0,0
NULL,NULL,5422-130,264599-130,2,2
NULL,NULL,5562-130,264506-128,0,0
NULL,NULL,5562-130,264270-128,0,0
NULL,NULL,5562-128,264506-128,0,0
NULL,NULL,6435-129,264599-130,0,0
NULL,NULL,6435-129,6435-128,0,0
NULL,NULL,264270-129,5421-130,0,0
NULL,NULL,47353-1,47353-2,0,0
NULL,NULL,264472-130,264472-128,0,0
NULL,NULL,277347-129,277403-129,0,0
NULL,NULL,256704-2,264312-129,2,2
NULL,NULL,47353-0,47353-2,0,0
NULL,NULL,47353-0,264599-129,0,0
NULL,NULL,5422-128,264599-129,0,0
NULL,NULL,5419-130,264558-128,0,0
NULL,NULL,45454-2,264270-128,1,1
NULL,NULL,5562-129,47353-2,0,0
NULL,NULL,5562-129,264558-128,16,16
NULL,NULL,256704-0,6443-128,0,0
NULL,NULL,47353-2,5459-129,0,0
NULL,NULL,264598-130,256324-0,2,2
NULL,NULL,264599-129,6435-128,0,0
NULL,NULL,47220-1,45436-0,0,0
NULL,NULL,6435-128,264508-130,0,0
NULL,NULL,5419-128,264558-128,0,0
NULL,NULL,47244-1,264311-129,0,0
NULL,NULL,47244-1,264472-129,0,0
NULL,NULL,277347-128,277403-129,0,0
NULL,NULL,256632-1,5459-129,0,0
NULL,NULL,256632-1,264270-128,0,0
NULL,NULL,6462-129,6462-128,0,0
NULL,NULL,47244-2,264273-129,0,0
NULL,NULL,45454-1,264302-130,0,0
NULL,NULL,45439-1,256632-0,14,14
NULL,NULL,45439-0,47298-1,0,0
NULL,NULL,5397-128,256301-2,0,0
NULL,NULL,5397-128,45436-1,0,0
NULL,NULL,45353-1,256493-1,0,0
NULL,NULL,5422-128,256632-0,0,0
NULL,NULL,45454-2,264302-130,0,0
NULL,NULL,256704-0,264280-128,0,0
NULL,NULL,264599-129,5422-129,0,0
NULL,NULL,47220-1,45436-1,0,0
NULL,NULL,277403-129,5417-130,0,0
NULL,NULL,45436-0,47268-0,29,29
NULL,NULL,6462-129,256316-2,0,0
NULL,NULL,45463-0,45436-1,0,0
NULL,NULL,264661-130,5422-129,0,0
NULL,NULL,45439-2,47298-1,0,0
NULL,NULL,45439-2,47298-2,0,0
NULL,NULL,45439-2,264302-130,0,0
NULL,NULL,264661-129,45477-0,19,19
NULL,NULL,256632-2,47215-0,0,0
NULL,NULL,47220-2,6439-129,0,0
NULL,NULL,6435-129,264294-129,0,0
NULL,NULL,264273-128,6439-128,0,0
NULL,NULL,5419-130,264508-129,0,0
NULL,NULL,5397-130,5423-128,0,0
NULL,NULL,5562-129,264631-128,0,0
NULL,NULL,264270-128,256632-1,0,0
NULL,NULL,47265-0,47265-2,0,0
NULL,NULL,264472-129,45502-1,0,0
NULL,NULL,6462-128,45502-1,0,0
NULL,NULL,45436-0,264296-130,1,1
NULL,NULL,264273-130,6439-129,0,0
NULL,NULL,6435-130,264294-129,0,0
NULL,NULL,47244-1,264296-130,0,0
NULL,NULL,6439-129,6439-128,0,0
NULL,NULL,256704-1,6462-129,0,0
NULL,NULL,5397-129,5423-128,0,0
NULL,NULL,47244-0,264311-130,0,0
NULL,NULL,5421-128,5417-129,0,0
NULL,NULL,264599-129,256317-0,1,1
NULL,NULL,256632-2,256317-0,0,0
NULL,NULL,45454-2,264558-129,0,0
NULL,NULL,5419-129,264558-129,2,2
NULL,NULL,45353-0,264521-130,0,0
NULL,NULL,264598-130,256496-2,0,0
NULL,NULL,264598-129,256496-2,0,0
NULL,NULL,47265-1,256300-1,0,0
NULL,NULL,45463-2,5425-128,0,0
NULL,NULL,277347-128,239511-0,0,0
NULL,NULL,264599-130,47214-16,0,0
NULL,NULL,264270-129,256321-1,0,0
